heart_count,quote
5,We should be a mirror of being: we are God in miniature.
6,I teach you beyond Man (superman). Man is something that shall be surpassed. What have you done to surpass him?
3,Convictions are prisons.
11,"Woman is essentially unpeaceful, like the cat, however well she may have trained herself to present an appearance of peace."
7,"Or shall I go out as a light does, not first blown out by the wind, but grown tired and weary of itself - a burnt out light? Or finally, shall I blow myself out, so as not to burn out?"
9,"The discipline of suffering, of great suffering - do you not know that it is this discipline alone that has produced all the elevations of humanity so far?"
10,Faith is the path of least resistance.
12,The truth is ugly: we have art so as not to perish from the truth.
12,What does your conscience say? — 'You should become the person you are'.
5,"Those things for which we find words, are things we have already overcome."
9,Character is determined more by the lack of certain experiences than by those one has had.
7,"Where is the lightning to lick you with its tongue? Where is the madness with which you should be cleansed? Behold, I show you the Superman. He is this lightning, he is this madness."
4,"When our brain feels too weak to deal with our opponent's objections, our heart answers by casting suspicion on their underlying motives."
6,One should steal only where one cannot rob.
15,In a certain state it is indecent to live longer.
9,It is the business of the very few to be independent; it is a privilege of the strong.
13,Pity makes suffering contagious.
25,Against boredom even gods struggle in vain.
11,"It was Christianity, with its heartfelt resentment against life, that first made something unclean of sexuality: it threw filth on the origin, on the essential fact of our life."
42,I want to learn more and more to see as beautiful what is necessary in things; then I shall be one of those who make things beautiful. Amor fati: let that be my love henceforth! I do not want to wage war against what is ugly. I do not want to accuse; I do not even want to accuse those who accuse. Looking away shall be my only negation. And all in all and on the whole: some day I wish to be only a Yes-sayer.
11,"Since men do not really respect anything unless it was established long ago and has developed slowly over time, those who want tokeep on living after their death must take worry not only about their future generations but even more about their past: that is why tyrants of all kinds (including tyrannical artists and politicians) like to do violence to history, so that it will appear as a preparation and stepladder to themselves."
7,Thinking has to be learned in the way dancing has to be learned.
11,"Rejoicing in our joy, not suffering over our suffering, makes someone a friend."
12,"Above all, there is no exception to this rule: that the idea of political superiority always resolves itself into the idea of psychological superiority."
42,One has to pay dearly for immortality; one has to die several times while one is still alive.
8,"He turns all of his injuries into strengths, that which does not kill him makes him stronger, he is superman."
5,Happiness is a fata morgana. the only way to not end up unhappy is to not long for happiness.
36,"Behind your thoughts and feelings, my brother, there stands a mighty ruler. an unknown sage - whose name is self. In yourt body he dwells; he is your body. There is more reason in your body than in your best wisdom."
48,Love is a state in which a man sees things most decidedly as they are not.
10,It is difficult to live among people because silence is so difficult.
62,"The essence of all beautiful art, all great art, is gratitude."
38,The author must keep his mouth shut when his work starts to speak.
12,"A thought comes when it will, not when I will."
59,"There are no eternal facts, as there are no absolute truths."
23,"One must shed the bad taste of wanting to agree with many. ""Good"" is no longer good when one's neighbor mouths it. And how should there be a ""common good""! The term contradicts itself: whatever can be common always has little value. In the end it must be as it is and always has been: great things remain for the great, abysses for the profound, nuances and shudders for the refined, and, in brief, all that is rare for the rare."
62,"It is a self-deception of philosophers and moralists to imagine that they escape decadence by opposing it. That is beyond their will; and, however little they acknowledge it, one later discovers that they were among the most powerful promoters of decadence."
16,"Those you cannot teach to fly, teach to fall faster."
30,He divines remedies against injuries; he knows how to turn serious accidents to his own advantage; whatever does not kill him makes him stronger
19,"Man and man's earth are unexhausted and undiscovered. Wake and listen! Verily, the earth shall yet be a source of recovery. Remain faithful to the earth, with the power of your virtue. Let your gift-giving love and your knowledge serve the meaning of the earth."
3,"The wisest man would be the one richest in contradictions, who has, as it were, antennae for all types of men---as well as his great moments of grand harmony---a rare accident even in us! A sort of planetary motion---"
5,"Everyone carries within himself an image of womanliness derived from his mother: it is this that determines whether, on the whole,he will revere women, or despise them, or remain generally indifferent to them."
27,"One ought to hold on to one's heart; for if one lets it go, one soon loses control of the head too."
21,...throw roses into the abyss and say: 'here is my thanks to the monster who didn't succeed in swallowing me alive.
7,"Some people appear to be more meager in talent than they are, just because the tasks they set themselves are always too great."
8,"The belief in authority is the source of conscience; which is therefore not the voice of God in the heart of man, but the voice of some men in man."
27,"That the world is not the embodiment of an eternal rationality can be conclusively proved by the fact that the piece of the worldthat we know--I mean our human reason--is not so very rational. And if it is not eternally and completely wise and rational, then the rest of the world will not be either; here the conclusion a minori ad majus, a parte ad totum applies, and does so with decisive force."
84,Sleeping is no mean art: for its sake one must stay awake all day.
101,"Out of damp and gloomy days, out of solitude, out of loveless words directed at us, conclusions grow up in us like fungus: one morning they are there, we know not how, and they gaze upon us, morose and gray. Woe to the thinker who is not the gardener but only the soil of the plants that grow in him."
10,"What someone is, begins to be revealed when his talent abates, when he stops showing us what he can do."
7,"It is within your power to see that all you have experienced, trials, errors, faults, deceptions, passions, your love and your hope, shall be merged wholly in your aim."
4,Man makes god in his own image.
18,"Learn to see - accustoming the eye to calm, to patience, to letting-things-come-to-it; learning to defer judgment, to encircle and encompass the question on all sides."
4,They devour each other and cannot even digest themselves.
61,"Only strong personalities can endure history, the weak are extinguished by it."
32,Some men are born posthumously.
13,One should not wish to enjoy where one does not give joy.
33,Without passions you have no experience whatever.
10,"Life is an instinct for growth, for survival, for the accumulation of forces, for power."
30,"You cannot learn to fly by flying. First you must learn to walk, to run, to climb, to dance."
37,"You may have enemies whom you hate, but not enemies whom you despise. You must be proud of your enemy: then the success of your enemy shall be your success too."
21,"But what if pleasure and pain should be so closely connected that he who wants the greatest possible amount of the one must also have the greatest possible amount of the other, that he who wants to experience the ""heavenly high jubilation,"" must also be ready to be ""sorrowful unto death""?"
13,Giving style” to one’s character - a great and rare art! It is exercised by those who see all the strengths and weaknesses of their own natures and then comprehend them in an artistic plan until everything appears as art and reason and even weakness delights the eye.
13,"... art approaches as a saving sorceress, expert at healing. She alone knows how to turn these nauseous thoughts about the horror or absurdity of existence into notions with which one can live."
23,"One must need to be strong, otherwise one will never become strong."
26,I love those who do not know how to live for today.
5,We are all afraid of the truth.
9,"I live in my own place - have never copied anyone even half, and at any master who lacks the grace - to laugh at himself - I laugh."
13,"Here the ways of men divide. If you wish to strive for peace of soul and happiness, then believe; if you wish to be a disciple of truth, then inquire."
6,"Necessity is an interpretation, not a fact."
25,Madness is the result not of uncertainty but certainty.
20,"Just as bones, tissues, intestines, and blood vessels are enclosed in a skin that makes it possible to bear the sight of a human being, so the agitations and passions of the soul are wrapped up in vanity: it is the soul's skin."
46,". . . an absurd problem came to the surface: 'How COULD God permit that (crucifixion of Jesus Christ)!' . . . the deranged reason of the little community found quite a frightfully absurd answer: God gave his Son for forgiveness, as a SACRIFICE . . . The SACRIFICE FOR GUILT, and just in its most repugnant and barbarous form - the sacrifice of the innocent for the sins of the guilty! What horrifying heathenism!"
71,"We love life, not because we are used to living but because we are used to loving."
22,Woman was God's second mistake.
29,Glance into the world just as though time were gone: and everything crooked will become straight to you.
25,"I love those who do not know how to live, except by going under, for they are those who cross over."
5,Deep is the well of truth and long does it take to know what has fallen into its depths.
34,"Whoever thought that he had understood something of me had merely construed something out of me, after his own image."
19,"I assess the power of a will by how much resistance, pain, torture it endures and knows how to turn to its advantage."
6,One never perishes through anybody but oneself.
130,"Just as a waterfall grows slower and more lightly suspended as it plunges down, so the great man of action tends to act with greater calmness than his tempestuous desires prior to the deed would lead one to expect."
11,"In all institutions from which the cold wind of open criticism is excluded, an innocent corruption begins to grow like a mushroom - for example, in senates and learned societies"
32,The idealist is incorrigible: if he is thrown out of his heaven he makes an ideal of his hell.
55,"One's own self is well hidden from one's own self; of all mines of treasure, one's own is the last to be dug up."
24,The real world is much smaller than the imaginary
21,Without forgetting it is quite impossible to live at all.
24,The wreckage of stars - I built a world from this wreckage.
9,"The elimination of the will altogether and the switching off of the emotions all and sundry, is tantamount to the elimination of reason: intellectual castration."
5,"You say 'I' and you are proud of this word. But greater than this- although you will not believe in it - is your body and its great intelligence, which does not say 'I' but performs 'I'."
3,"Whoever, at any time, has undertaken to build a new heaven has found the strength for it in his own hell."
30,"The end of a melody is not its goal; but nonetheless, if the melody had not reached its end it would not have reached its goal either. A parable."
13,"When one speaks of humanity, the idea is fundamental that this is something which separates and distinguishes man from nature. In reality, however, there is no such separation: ""natural"" qualities and those called truly ""human"" are inseparably grown together. Man, in his highest and noblest capacities, is wholly nature and embodies its uncanny dual character. Those of his abilities which are terrifying and considered inhuman may even be the fertile soil out of which alone all humanity can grow in impulse, deed, and work."
4,Man alone suffers so excruciatingly in the world that he was compelled to invent laughter.
12,Men should learn to live with the same seriousness with which children play.
32,"Digressions, objections, delight in mockery, carefree mistrust are signs of health."
18,"if a person wishes to achieve peace of mind and happiness then they should acquire faith, but if they want to be a disciple of truth, which can be ""frightening and ugly,” then they need to search."
9,It is impossible to suffer without making someone pay for it; every complaint already contains revenge.
33,All great men are play actors of their own ideal.
7,"In the whole of the New Testament there is not one joke, that fact alone would invalidate any book."
19,"Dancing in all its forms cannot be excluded from the curriculum of all noble education; dancing with the feet, with ideas, with words, and, need I add that one must also be able to dance with the pen?"
10,Discontent is the seed of ethics.
6,"One sticks to an opinion because he prides himself on having come to it on his own, and another because he has taken great pains to learn it and is proud to have grasped it: and so both do so out of vanity."
38,"My conception of freedom. — The value of a thing sometimes does not lie in that which one attains by it, but in what one pays for it — what it costs us. Liberal institutions cease to be liberal as soon as they are attained: later on, there are no worse and no more thorough injurers of freedom than liberal institutions."
26,"To see others suffer does one good, to make others suffer even more: this is a hard saying but an ancient, mighty, human, all-too-human principle [....] Without cruelty there is no festival."
41,Man is the cruelest animal.
30,The earth has a skin and that skin has diseases; one of its diseases is called man.
8,Forgetting: that is a divine capacity. And whoever aspires to the heights and wants to fly must cast off much that is heavy and make himself light--I call it a divine capacity for lightness.
16,Whoever wants to set a good example must add a grain of foolishness to his virtue: then others can imitate and yet at the same time surpass the one they imitate-which human beings love to do.
16,"Those who show pity and are always ready to help during times of trouble are seldom the same ones who rejoice in our joy: when others are happy they have nothing to do, they become superfluous and lose their feeling of superiority, and so they easily show their displeasure."
6,Everything becomes and recurs eternally - escape is impossible!
8,"God is dead. God remains dead. And we have killed him. How shall we comfort ourselves, the murderers of all murderers? What was holiest and mightiest of all that the world has yet owned has bled to death under our knives: who will wipe this blood off us? What water is there for us to clean ourselves? What festivals of atonement, what sacred games shall we have to invent? Is not the greatness of this deed too great for us? Must we ourselves not become gods simply to appear worthy of it?"
6,"Objection, evasion, joyous distrust, and love of irony are signs of health; everything absolute belongs to pathology."
6,"Buddha says: ""Do not flatter your benefactor!"". Let one repeat this saying in a Christian church : it immediately purifies the air of everything Christian."
6,"I see many soldiers; could I but see many warriors! ""Uniform"" one calleth what they wear; may it not be uniform what they therewith hide!"
24,"It is not the strengths, but the durations of great sentiments that make great men."
25,"Everyone thinks that the principal thing to the tree is the fruit, but in point of fact the principal thing to it is the seed."
10,"The task is not to overcome opponents in general but only those opponents against whom one has to summon all one's strength, one's skill and one's swordsmanship-in fact to master opponents who are one's equals."
7,"People to whom their daily life appears too empty and monotonous easily grow religious; this is comprehensible and excusable, only they have no right to demand religious sentiments from those whose daily life is not empty and monotonous."
11,"The thousand mysteries around us would not trouble but interest us, if only we had cheerful, healthy hearts."
3,"What the philosopher is seeking is not truth, but rather the metamorphosis of the world into man."
29,To forget one's purpose is the commonest form of stupidity.
4,"It takes physical courage to indulge in wickedness. The ""good"" are too cowardly to do it."
22,"Every profound spirit needs a mask: even more, around every profound spirit a mask is continually growing."
9,What is bad? All that proceeds from weakness
43,"Men were considered ""free"" only so that they might be considered guilty - could be judged and punished: consequently, every act had to be considered as willed, and the origin of every act had to be considered as lying within the consciousness (and thus the most fundamental psychological deception was made the principle of psychology itself)."
10,Do not paint a picture either of God or the devil on your walls: this will ruin both your walls and the atmosphere.
15,"Should not the giver be thankful that the receiver received? Is not giving a need? Is not receiving, mercy?"
4,Knowledge kills action; action requires the veils of illusion.
4,"Cows sometimes wear an expression resembling wonderment arrested on its way to becoming a question. In the eye of superior intelligence, on the other hand, lies the nil admirari spread out like the monotony of a cloudless sky."
4,"Even the most beautiful scenery is no longer assured of our love after we have lived in it for three months, and some distant coast attracts our avarice: possessions are generally diminished by possession."
10,"The overman...Who has organized the chaos of his passions, given style to his character, and become creative. Aware of life's terrors, he affirms life without resentment."
11,"We ought to fear a man who hates himself, for we are at risk of becoming victims of his anger and revenge. Let us then try to lure him into self-love."
39,"The Christian faith from the beginning, is sacrifice the sacrifice of all freedom, all pride, all self-confidence of spirit, it is at the same time subjection, self-derision, and self-mutilation."
13,To do great things is difficult; but to command great things is more difficult.
12,"At bottom every man knows well enough that he is a unique being, only once on this earth; and by no extraordinary chance will such a marvelously picturesque piece of diversity in unity as he is, ever be put together a second time."
37,"Reckoned physiologically, everything ugly weakens and afflicts man. It recalls decay, danger, impotence; he actually suffers a loss of energy in its presence. The effect of the ugly can be measured with a dynamometer. Whenever man feels in any way depressed, he senses the proximity of something ugly. His feeling of power, his will to power, his courage, his pride - they decline with the ugly, they increase with the beautiful."
5,"On the tree, Future, we build our nest; and in our solitude eagles shall bring us nourishment in their beaks!"
26,There is more wisdom in your body than in your deepest philosophy.
9,"If an architect wants to strengthen a decrepit arch, he increases the load laid upon it, for thereby the parts are joined more firmly together."
8,The most instructive experiences are those of everyday life.
9,"I am a law only for my kind, I am no law for all."
6,One can only be silent and sit peacefully when one hath arrow and bow; otherwise one prateth and quarrelleth. Let your peace be a victory!
13,The strongest have their moments of fatigue.
9,"Man, a hybrid of plant and ghost."
7,"There is nothing more necessary than truth, and in comparison with it everything else has only secondary value. This absolute will to truth: what is it? Is it the will to not allow ourselves to be deceived? Is it the will not to deceive? One does not want to be deceived, under the supposition that it is injurious, dangerous, or fatal to be deceived."
4,"But this people has deliberately made itself stupid, for nearly a millennium: nowhere have the two great European narcotics, alcohol and Christianity, been abused more dissolutely."
11,Morality is the best of all devices for leading mankind by the nose.
39,Love is blind; friendship closes its eyes.
4,"Error has made man so deep, sensitive, and inventive that he has put forth such blossoms as religions and arts. Pure knowledge could not have been capable of it."
26,"All mankind is divided, as it was at all times and is still, into slaves and freemen."
4,Follow in the footsteps of your fathers' virtue! How could you hope to climb high unless your fathers' will climbs with you?
16,Sometimes in our relationship to another human being the proper balance of friendship is restored when we put a few grains of impropriety onto our own side of the scale.
9,Man's task is simple. He should cease letting his existence be a thoughtless accident.
16,There is no more dreary or more repulsive creature than the man who has evaded his genius.
10,"People who have given us their complete confidence believe that they have a right to ours. The inference is false, a gift confers no rights."
12,"Really unreflective people are now inwardly without Christianity, and the more moderate and reflective people of the intellectual middle class now possess only an adapted, that is to say marvelously simplified Christianity. A god who in his love arranges everything in a manner that in the end will be best for us; a god who gives to us and takes from us our virtue and our happiness, so that as a whole all is meet and fit and there is no reason for us to take life sadly, let alone exclaim against it; in short, resignation and modest demands elevated to godhead"
11,"Whatever the State saith is a lie; whatever it hath is a theft: all is counterfeit in it, the gnawing, sanguinary, insatiate monster."
7,"I am too inquisitive, too skeptical, too arrogant, to let myself be satisfied with an obvious and crass solution of things. God is such an obvious and crass solution; a solution which is a sheer indelicacy to us thinkers - at bottom He is really nothing but a coarse commandment against us: ye shall not think!"
51,"Remain faithful to the earth, my brothers, with the power of your virtue. Let your gift-giving love and your knowledge serve the meaning of the earth. Thus I beg and beseech you. Do not let them fly away from earthly things and beat with their wings against eternal walls. Alas, there has always been so much virtue that has flown away. Lead back to the earth the virtue that flew away, as I do—back to the body, back to life, that it may give the earth a meaning, a human meaning."
19,You want to make him interested in you? Then pretend to be embarrassed in his presence-
9,"For art to exist, for any sort of aesthetic activity to exist, a certain physiological precondition is indispensable: intoxication."
18,You call yourself free? I want to hear your ruling thought and not that you have escaped a yoke. Are you such a one as was permitted to escape a yoke? There are some who threw away their ultimate worth when they threw away their servitude. Free from what? What is that to Zarathustra! But your eyes should announce to me brightly: free for what?
14,What makes one heroic? - Going out to meet at the same time one's highest suffering and one's highest hope.
55,"All in all, punishment hardens and renders people more insensible; it concentrates; it increases the feeling of estrangement; it strengthens the power of resistance."
9,"If virtue goes to sleep, it will be more vigorous when it awakes."
3,What we call truths are just those errors that we cannot give up.
9,The mother of excess is not joy but joylessness.
7,The small force that it takes to launch a boat into the stream should not be confused with the force of the stream that carries it along: but this confusion appears in nearly all biographies.
3,Smooth iceis paradisefor those who dance with expertise.
8,Who has not for the sake of his reputation sacrificed himself?
19,Real dancers are the ones who can hear the music in their soul.
5,What is bad? -Everything that arises from weakness.
4,"The beast in us must be[78] wheedled: ethic is necessary, that we may not be torn to pieces."
3,"Beware in the presence of cats: they never give, they do not even retaliate--they only reply, and purr in doing so."
15,Strong hope is a much greater stimulant of life than any single realised joy could be.
6,One thing a man must have: either a naturally light disposition or a disposition lightened by art and knowledge.
7,"For the woman, the man is a means: the end is always the child."
22,"Even today many educated people think that the victory of Christianity over Greek philosophy is a proof of the superior truth of the former - although in this case it was only the coarser and more violent that conquered the more spiritual and delicate. So far as superior truth is concerned, it is enough to observe that the awakening sciences have allied themselves point by point with the philosophy of Epicurus, but point by point rejected Christianity."
22,One must separate from anything that forces one to repeat No again and again.
3,"Even truthfulness is but one means to knowledge, a ladder--but not the ladder."
6,"I call a lie: wanting not to see something one does see, wanting not to see something as one sees it... The most common lie is the lie one tells to oneself; lying to others is relatively the exception."
19,"When one has finished building one's house, one suddenly realizes that in the process one has learned something that one really needed to know in the worst way - before one began."
4,"We forget our guilt when we have confessed it to another, but the other does not usually forget it."
4,"Insects sting, not from malice, but because they want to live. It is the same with critics; they desire our blood not our pain."
28,"However much we may feel for the misery of someone close to us, we always act with some artificiality in their presence. We hold-back from telling them everything we think, often because we do not genuinely mean what we say; or because we take a pleasure in their plight, thankful that we are not affected."
5,"Interest in Education will acquire great strength only from the moment when belief in a God and His care is renounced, just as the art of healing could only flourish when the belief in miracle cures ceased."
6,A man who has depths in his shame meets his destiny and his delicate decisions upon paths which few ever reach . . .
68,He who would learn to fly one day must first learn to stand and walk and run and climb and dance; one cannot fly into flying.
7,Pity is the most agreeable feeling among those who have little pride and no prospects of great conquests.
15,"Christianity was from the beginning, essentially and fundamentally, life's nausea and disgust with life, merely concealed behind, masked by, dressed up as, faith in ""another"" or ""better"" life."
16,The surest aid in combating the male's disease of self-contempt is to be loved by a clever woman.
3,We must take precautions against being prematurely honed sharp--since at the same time we are being prematurely honed thin.
40,"If a man wishes to rid himself of a feeling of unbearable oppression, he may have to take hashish."
3,"When on a Sunday morning we hear the old bells ring out, we ask ourselves, ""Is it possible! This is done on account of a Jew crucified two thousand years ago who said he was the Son of God. The proof of such an assertion is wanting""."
6,Buddhism is a hundred times as realistic as Christianity it is part of its living heritage that it is able to face problems objectively and coolly; it is the product of long centuries of philosophical speculation.
7,He who denies himself much in great matters will readily indulge himself in small things.
5,He who knows himself to be profound endeavors to be clear; he who would like to appear profound to the crowd endeavors to be obscure.
8,"Unconsciously we seek the principles and opinions which are suited to our temperament, so that at last it seems as if these principles and opinions had formed our character and given it support and stability."
17,"I call Christianity the one great curse, the one great intrinsic depravity, and the one great instinct of revenge, for which no means are venomous enough, or secret, subterranean and small enough - I call it the one immortal blemish on the human race."
5,In everything one thing is impossible: rationality.
40,"Precisely the least, the softest, lightest, a lizard's rustling, a breath, a flash, a moment - a little makes the way of the best happiness."
3,"It is an end with priests and gods, if man becomes scientific. Moral: science is the thing forbidden in itself - it alone is forbidden. Science is the first sin, the germ of all sin, original sin. This alones is mortality: Thou shalt not know."
12,"A certain sense of cruelty towards oneself and others is Christian; hatred of those who think differently; the will to persecute. Mortal hostility against the masters of the earth, against the 'noble', that is also Christian; hatred of mind, of pride, courage, freedom, libertinage of mind, is Christian; hatred of the senses, of joy in general, is Christian."
4,"People who feel insecure in social situations never miss a chance to exhibit their dominance over close, submissive friends, whomthey put down publicly, in front of everyone--by teasing, for example."
6,One does not know - cannot know - the best that is in one.
12,"What is the vanity of the vainest man compared with the vanity which the most modest possesses when, in the midst of nature and the world, he feels himself to be man!"
8,"Whoever is related to me in the height of his aspirations will experience veritable ecstasies of learning; for I come from heights that no bird ever reached in its flight, I know abysses into which no foot ever strayed."
9,Whenever I climb I am followed by a dog called 'Ego'.
6,"What, then is truth?... Truths are illusions about which one has forgotten that this is what they are."
6,"If one considers how much reason every person has for anxiety and timid self-concealment, and how three-quarters of his energy and goodwill can be paralyzed and made unfruitful by it, one has to be very grateful to fashion"
13,One often contradicts an opinion when what is uncongenial is really the tone in which it was conveyed.
20,"Warfare is the father of all good things, it is also the father of good prose!"
6,"Science is about finding ever better approximations rather than pretending you have already found ultimate truth.
A casual stroll through the lunatic asylum shows that faith does not prove anything."
13,"The will to incessant creation is vulgar, betraying jealousy, envy, and ambition. Assuming that you are something, there is really nothing that you need to do-and yet you do a great deal. Above the ""productive"" man there is still a higher type."
7,In every age the wisest have passed the identical judgment on life: it is worthless.
10,"We find nothing easier than being wise, patient, superior. We drip with the oil of forbearance and sympathy, we are absurdly just, we forgive everything. For that very reason we ought to discipline ourselves a little; for that very reason we ought to cultivate a little emotion, a little emotional vice, from time to time. It may be hard for us; and among ourselves we may perhaps laugh at the appearance we thus present. But what of that! We no longer have any other mode of self-overcoming available to us: this is our asceticism, our penance."
4,A man far oftener appears to have a decided character from persistently following his temperament than from persistently following his principles.
13,"It is not doubt,is certitude that drives you mad."
8,"Of all evil I deem you capable: Therefore I want good from you. Verily, I have often laughed at the weaklings who thought themselves good because they had no claws."
8,"We must learn to love, learn to be kind, and this from the earliest youth; if education or chance give us no opportunity to practice these feelings, our soul becomes dry and unsuited even to understanding the tender inventions of loving people."
18,"Your only problem, perhaps, is that you scream without letting yourself cry."
12,"Something unappeased, unappeasable, is within me."
5,"That a person cannot and consequently will not defend himself, does not yet cast disgrace upon him in our eyes ; but we despise the person who has neither the ability nor the good will for revenge whether it be a man or a woman."
4,The person lives most beautifully who does not reflect upon existence
8,Virtues are dangerous as vices insofar as they are allowed to rule over one as authorities and not as qualities one develops oneself.
3,"In laughter all that is evil comes together, but is pronounced holy and absolved by its own bliss."
5,"I condemn Christianity; I bring against the Christian Church the most terrible of all accusations that an accuser has ever had in his mouth. It is, to me, the greatest of all imaginable corruptions; it seeks to work the ultimate corruption, the worse possible corruption. The Christian Church has left nothing untouched by its depravity; it has turned every value into worthlessness, and every truth into a lie, and every integrity into baseness of soul."
3,"Everything good is instinct--and, as a result, easy, necessary, free."
3,"When I was twelve years old I thought up an odd trinity: namely, God the Father, God the Son, and God the Devil. My inference wasthat God, in contemplating himself, created the second person of the godhead; but that, in order to be able to contemplate himself, he had to contemplate, and thus to create, his opposite.--With this I began to do philosophy."
11,He who speaks a bit of a foreign language has more delight in it than he who speaks it well; pleasure goes along with superficial knowledge.
77,"Anyone who has declared someone else to be an idiot, a bad apple, is annoyed when it turns out in the end that he isn't."
5,All isolation is wrong so say the herd. And long didst thou belong to the herd.
11,"In magnanimity there is the same amount of egoism as in revenge, but egoism of a different quality."
3,"Who can attain to anything great if he does not feel in himself the force and will to inflict great pain? The ability to suffer is a small matter: in that line, weak women and even slaves often attain masterliness. But not to perish from internal distress and doubt when one inflicts great suffering and hears the cry of it that is great, that belongs to greatness."
9,Humility has the toughest hide.
19,"We, however, want to become those we are--human beings who are new, unique, incomparable, who give themselves laws, who create themselves. To that end we must become the best learners and discoverers of everything that is lawful and necessary in the world: we must become physicists in order to be able to be creators in this sense--while hitherto all valuations and ideals have been based on ignorance of physics or were constructed so as to contradict it. Therefore: long live physics! And even more so that which compels us to turn to physics--our honesty!"
13,"A belief, however necessary it may be for the preservation of a species, has nothing to do with truth. The falseness of a judgment is not for us necessarily an objection to a judgment. The question is to what extent it is life-promoting, life-preserving, species preserving, perhaps even species cultivating. To recognize untruth as a condition of life--that certainly means resisting accustomed value feelings in a dangerous way; and a philosophy that risks this would by that token alone place itself beyond good and evil."
7,"A certain type of person strives to become a master over all, and to extend his force, his will to power, and to subdue all that resists it. But he encounters the power of others, and comes to an arrangement, a union, with those that are like him: thus they work together to serve the will to power. And the process goes on."
8,"A change of values - that means, a change of the creators of values. He who has to be a creator always has to destroy."
6,"The higher you ascend, the smaller you appear to the eye of envy. But most of all they hate those who fly."
9,Have you noticed there are no interesting people in heaven? -Just a hint to the girls as to where they can find their salvation.
21,"Towards gnats and fleas we should show no pity. We would do right to hang petty thieves, petty calumniators, and slanderers."
8,He who despises himself esteems himself as a self-despiser.
8,"How much truth can a spirit bear, how much truth can a spirit dare? ... that became for me more and more the real measure of value."
25,Is man merely a mistake of God's? Or God merely a mistake of man?
11,"Not to him who is offensive to us are we most unfair, but to him who doth not concern us at all."
4,"The most serious parody I have ever heard was this: In the beginning was nonsense, and the nonsense was with God, and the nonsense was God."
5,"There exists above the ""productive"" man a yet higher species."
4,I know the hatred and envy of your hearts. Ye are not great enough not to know of hatred and envy. Then be great enough not to be ashamed of them!
16,"To call a thing good not a day longer than it appears to us good, and above all not a day earlier - that is the only way to keep joy pure."
4,On every parable you ride to every truth.
11,Whoever does not have a good father should procure one.
8,He who possesseth little is so much the less possessed. Blessed be moderate poverty!
22,God is a thought who makes crooked all that is straight.
8,"This is the hardest of all: to close the open hand out of love, and keep modest as a giver."
18,Improvements are invented only by those who can feel that something is not good.
6,"I am not a human being, I am dynamite."
38,They call you heartless; but you have a heart and I love you for being ashamed to show it.
16,Great intellects are skeptical.
8,"He who cannot command himself should obey. And many can command themselves, but much is still lacking before they can obey themselves."
9,We talk so abstractly about poetry because all of us are usually bad poets.
11,"There are few pains so grievous as to have seen, divined, or experienced how an exceptional man has missed his way and deteriorated"
9,You are rewarding a teacher poorly if you remain always a pupil.
12,Better know nothing than half-know many things.
18,"If there is something to pardon in everything, there is also something to condemn."
14,All truth is simple... is that not doubly a lie?
3,We are terrified by the idea of being terrified.
10,Being human is a complicated gig. So give that ol' dark night of the soul a hug. Howl the eternal yes!
25,Clever people are never credited with their follies: what a deprivation of human rights!
14,"Without music, life would be a mistake... I would only believe in a God who knew how to dance."
10,It is not in how one soul approaches another but in how it withdraws that I knowr its affinity and solidarity with the other.
8,"Every week we ought to have one hour for recieving letters, then go take a bath."
23,"Assuming that we have trained our imagination to denounce the past, we will not suffer much from unfulfilled wishes."
11,Mastery has been achieved when one neither makes a mistake nor hesitates in the performance.
52,"No, life has not disappointed me. On the contrary, I find it truer, more desirable and mysterious every year -- ever since the day when the great liberator came to me: the idea that life could be an experiment of the seeker for knowledge -- and not a duty, not a calamity, not trickery."
5,"Thus I spoke, more and more softly; for I was afraid of my own thoughts and the thoughts behind my thoughts."
35,"The philosopher believes that the value of his philosophy lies in the whole, in the building: posterity discovers it in the bricks with which he built and which are then often used again for better building: in the fact, that is to say, that building can be destroyed and nonetheless possess value as material."
12,In Christianity neither morality nor religion come into contact with reality at any point.
24,"All modern philosophizing is political, policed by governments, churches, academics, custom, fashion, and human cowardice, all off which limit it to a fake learnedness."
5,The living is a species of the dead; and not a very attractive one.
24,"If we affirm one moment, we thus affirm not only ourselves but all existence. For nothing is self-sufficient, neither in us ourselves nor in things; and if our soul has trembled with happiness and sounded like a harp string just once, all eternity was needed to produce this one event - and in this single moment of affirmation all eternity was called good, redeemed, justified, and affirmed."
8,"That God became man indicates only this: that man should not seek his salvation in eternity, but rather establish his heaven on earth."
11,Never to talk about oneself is a very refined form of hypocrisy.
29,Is man one of God's blunders? Or is God one of man's blunders?
4,No man ever wrote more eloquently and luminously [than Heraclitus].
33,"Have you heard of that madman who lit a lantern in the bright morning hours, ran to the market place, and cried incessantly, I seek God! I seek God! As many of those who do not believe in God were standing around just then, he provoked much laughter...
Whither is God, he cried. I shall tell you. We have killed him - you and I. All of us are murderers.... God is dead. God remains dead. And we have killed him."
6,"I conjure you, my brethren, to remain faithful to earth, and do not believe those who speak unto you of super terrestrial hopes! Poisoners they are, whether they know it or not."
6,A few hours of mountain climbing make a blackguard and a saint two rather similar creatures.
9,Style ought to prove that one believes in an idea; not only that one thinks it but also feels it.
17,"The word 'Christianity' is already a misunderstanding - in reality there has been only one Christian, and he died on the Cross."
